"HolderAddress","Balance","PendingBalanceUpdate"
"0xe86ed470cb7e4117a4da46ebd0fb64a4525f1c84","11927.6358635616","No"
"0xe8859aa8e2ad8708cc92b6d429eeab990262d8b7","1000","No"
"0xe8d8f49ac891f12b827063412b2e82f79f68f78c","73400.7751623689","No"
"0xe901d25b225bdaecf5aeacb80ec135c55e7b16ae","11375.3219566019","No"
"0xe98810c045b720d0e6b56c378e51235de41f36e1","10000","No"
"0xe9dde5ddc326d38de89d1bd70424b3ebf59a5db8","7500","No"
"0xea246f820fa624b0658a2010631f7b27653c50e4","81689","No"
"0xea74e048ccecd7ade98491fe9683a686bee73aec","13570.4196717363","No"
"0xeaaadc16d54d5a9d584478ec420166324323d652","9098.16399801249","No"
"0xeaac15adceab15f338f0c3697a269928cef2a4b7","6426.67782129575","No"
"0xeab3349b0dc02d76dabbcb61144a7c4331b16765","1640","No"
"0xeaf2bd5e268fe9c34cbc028baf8c3d3b89b8db76","152859","No"
"0xeafdaae9156549b9112eec8ed2d2906d121f70fa","3747.198","No"
"0xeb4238ce406e52454edbf61fe5da529d63a7ce07","212567.204883878","No"
"0xeb751c9d44cf3aad37bef22beed736631df8853e","29754.3321992403","No"
"0xeba93e24ca439d59a756d172b9769b6187565b05","50000","No"
"0xebbade41eb8651675554c20060d7ad1166030929","4000","No"
"0xebc8ebc972e5e24206f6c055485cd8d53d620750","30000","No"
"0xebe09b68af4c5b4793d83ca7320bd5fa74cec749","0.612232703765791","No"
"0xebf49fdf1421627958c10f0450224b81cf224043","1000","No"
"0xec5f1a1d7ea81e5f08b7ae00e6f56f161f6ab869","20000.071","No"
"0xec6c4afc6f70d2b0737a2bf87cff36d583afb39d","0.007","No"
"0xec79575717a446608c7395ba7140083d03cdee5c","1000.66457327159","No"
"0xec948d9eef6f1dac95b590048d0ed8d99e5fdda6","1E-18","No"
"0xece23a65d172653541c5c7d40d59fcf07236ebf2","2945.415","No"
"0xed1a48ced6b39b3ecd82ea42c4a28fbaa0341c6c","2240408.96","No"
"0xed25b12116062500098f361597d72f3bb27cca61","14000","No"
"0xed5a3c630acc969f9cd5f2b7297b0b49e4b2468b","20000","No"
"0xed5f3e15236521126d3a5794d9b5f2ad7979c4b9","15110","No"
"0xeddf15fd842ae0eadc797be05d073a2d9dc60e9b","2263.04832713755","No"
"0xee0232e292ee48203656e18c8b1d9e7fe5ede212","400","No"
"0xee293e5123146994edd5a4e39090a15ceda64d90","19303.7257191545","No"
"0xee2dd2edfc8a9027f11f59d1e6a0ad142605edfa","2363.936","No"
"0xee7b04f90a70cdf68bf665b4f6a38120104654ff","12119.7136711717","No"
"0xee84767bf0089b1b86b6221cf90420af4af8e2b0","35745.6737770629","No"
"0xee947d64256223cdce75dcdb45e171086aed65a3","5","No"
"0xeecbf57a0d9bf2a7e7dcca97ae3254b3a1268775","378698.742482231","No"
"0xeed7541d628b977b204f36b3366d5cb089bfdc36","37881.285","No"
"0xeee24f44bb6ed744a3c2226736f04dd3a9fde85e","8.316926183E-09","No"
"0xeef8def4503e737c5723fa13f3c9cd02d81770ed","8.94778585149E-07","No"
"0xef536203db4581498bd1fc9cd9f324dcdbf1dc36","15389.2984021633","No"
"0xef6ba13959c565fccd868e17d82d945a487b5530","8","No"
"0xefd0199657b444856e3259ed8e3c39ee43cf51dc","57932.5466871969","No"
"0xf02829a6b8d5cdbd4ef5e7fe7cc042eb097e6768","29948.64804633","No"
"0xf03043168af94aba6ab048602925b8a6fe20d656","12860.9","No"
"0xf0864779be91e08aae99c4288a69006b1620590b","31753.0199814125","No"
"0xf0916b06332edbbff3309df8b3b954d335f7c48f","65360.42","No"
"0xf0a6662bdcdfcf0804fd86cf7fc284433e362d9e","6622.53532257707","No"
"0xf0c3758515756df76364e65efb61654ac4950062","996.569823508962","No"
"0xf0eaf76abf1c98816519dd7db7e9105269d0d2f0","3027.43344530022","No"
"0xf10d1406aead0101649a0b95d1891b92d05c75bb","33407.37911085","No"
"0xf136f360d00a2dd10034f7001adb7ee2315c50c9","75833.7546822572","No"
"0xf14645d19e1f68ea934333cb6323e6db453d8c15","18421.605","No"
"0xf19d85215dd2968bc4540583a2ec99786a1ec648","2000","No"
"0xf1eda01a485e72d809a8803f980465cf6b58d143","25296.765368225","No"
"0xf20c9b765c48a7481af40319779aeecef9ee456f","1885","No"
"0xf2d7209c611f688396b0f2b73eded02422ae99b0","3638.809","No"
"0xf2daf67eacaf10784001ccd9cb26587ff820f243","30938.598","No"
"0xf3413a8c199da14b356b35b7e50ba05e6453c2c1","17731.5656529845","No"
"0xf373b4a25fc2ccf1a54d7ce6b8326d5d15d99080","1","No"
"0xf3fd4a6b4a31780bef9d401c1eeddcce3cde3801","1199.34048972731","No"
"0xf45bc3747059212312e2bed6bede2ea8d97a56c8","8826","No"
"0xf45ff21fd96e6fbe8699f8780e83dab4d1660c5b","0.603950303024709","No"
"0xf47e38e8824af6592ea5ebffa3e3068c9ac849ef","4439.5765515325","No"
"0xf493b07aad1237393bc248205af173c82fd7ada6","2.157145519E-09","No"
"0xf4a5a556bd63c0877345eed77c73c2791d0ecac9","7953750.92404492","No"
"0xf4d893c3451ef5eb7903e73e53be349acaec646a","11939.9446232967","No"
"0xf5d57b5e15f52188559860f433ba6d70856ee74d","92388.961","No"
"0xf5f07cd696ae72fab810a5e52afa0b83b2358485","2868.07485664132","No"
"0xf6210eb2227060d873bea260298e6f2cf10a8316","1034.93010634031","No"
"0xf63eb42f4797879ce835249948c163cf8c570e18","37655.476","No"
"0xf6b5d14f8ed73e692361508c77d53b287ef5bf9e","105.320238783807","No"
"0xf6fec7043e07aac17984f7451438433b51ffb96c","20880.42","No"
"0xf7040f80995d99398c400beb9ca41caaab8e32be","7441","No"
"0xf71afe21cd32959113fc47ae2ef886b43a9413d5","6932894.53904573","No"
"0xf7433f03b8f9b6b82a8f880205b7b5d69fcc1dda","49161.7308954742","No"
"0xf778405fc2a294c17f5985d464803e30a42bf96f","16454.8896045289","No"
"0xf7793d27a1b76cdf14db7c83e82c772cf7c92910","525000","No"
"0xf77c3cccfc5f82c0c3a105f8dcd19c0ba60ce355","9.972359108E-09","No"
"0xf7bf7ee7a274ac7e0325f2ed574c8a565375ac5f","21633.0131556446","No"
"0xf84750ae307d6692daf2c9819dc8b2016f2889a3","6158.32177969185","No"
"0xf857e3b0bac9f03f52844f7d7b02d64df224dfcd","1191.40966910064","No"
"0xf89e8e1de29b84fc4242641050dd8d8494ccd635","1928.2752168111","No"
"0xf8e3db871cbc7cbf9f1d515fba9477c0f8719837","2762.11907097357","No"
"0xf8e5ffb8593027f396e03399e073f0922c19d2b2","3793.37170476461","No"
"0xf90361e8a28008d663d7a3185afb3a74637b97d9","2847473","No"
"0xf9456e9842bccc6dc0d3b2dde5500024484cd4d3","20937","No"
"0xf9799a81627a3ce102a6aaad7cf1c34c2c1e96b8","32371","No"
"0xf9e581fbe05c9ac4bd1582da2774e6ee83f65e0e","163669","No"
"0xf9e7fdf493f9d0e7240e92aeed6bffaac4a0d883","32438.5972760405","No"
"0xf9f4b5092482518644966d7fd0ca82012e32ee8d","50011.037700173","No"
"0xfa56fb385cf37ea16a3bc36871ab9a2d9887dc4b","3331.12138124681","No"
"0xfabbdad46e3c97b44385a429b226a92120b21716","6621.936","No"
"0xfb1ce46075409bd826f021db3bf071d3e1dd3840","54386.585","No"
"0xfbdb338616788341c9c979dc9f02e284bc17e2e0","2366.05337703354","No"
"0xfc4cd6d7d7296f11a38f147982d15341ef94ab56","3310.96573885","No"
"0xfc7f623bc12dbeb984a9d618e9b07693ff35283f","0.863694009307617","No"
"0xfc91cd2edc8615128bfaa48d2d56974fa8ccfa38","2500","No"
"0xfd079fe9c814ac71267fa801eae9d54cea1e73b5","13143.9138530072","No"
"0xfd15b2cb586ce08bfb11a92cc166ffcef656e117","40615.476","No"
"0xfd20034b774779c2d3656590d3566db542c725de","5.073523958E-09","No"
"0xfde05daac511c4034d7dcee333b44943914fd101","12327.5817509013","No"
"0xfe0f5e25e0132e4c629e5e4006bbcb47136121f4","100372.922259642","No"
"0xfe42f815a772a257917a11eaf6b86adfd9f9543c","23709.6","No"
"0xfebb27451296f94e8b2e26ad0fef098dafb760c0","1.370492603E-09","No"
"0xfec646017105fa2a4ffdc773e9c539eda5af724a","50000","No"
"0xfecd16177770137f7885141c4d95e07533999d8d","1817.90710754518","No"
"0xfeedfe9c2acb949ef80b0fa714e282d66bd2f955","1111","No"
"0xfef0399c1bd02224543b55a893fa1f837c84156a","1601.2151515421","No"
"0xff93bbb096c3e38e225874d630ac15f56fa56b55","241643.629566259","No"
"0xffc0b6a867752a958ac0d9bd38a27d8f1fec7bd8","4.98663716E-09","No"
"0xffd1d062f50327956b3dd63dad25f30c67dcd703","0.000477627698741918","No"
"0xffd37cc00c9bc6f8d88b075c8456a7e43377f8ed","59290.73","No"
"0xffd739b4f78ddc7fc3dc6e1120b23f1834acc570","30750.0560642569","No"
"0xffda76ca863bb321509ba38f6bb8c891a68a1480","6679.23795327761","No"
"0xffedf140fe4fe7bce79ee1b690b2aa75f94e69a4","128753.112469551","No"
